"","M","p","eta","sig_nois","G","G1","MSE","MAD","ECP_PI","ECP_CI","Iter","Sigma2_est","Test_MSPE","Test_MSE","Beta_mse","Conv","time","alpha","lasso_Sum_delta","lasso_Sum_delta_sig","lasso_MSE","lasso_MAD","lasso_Obs_test_MSPE","lasso_test_MSE","lasso_Beta_mse","lasso_time","sparsevb_Signals","sparsevb_Corr_Signals","sparsevb_MSE","sparsevb_MAD","sparsevb_Test_MSPE","sparsevb_Test_MSE","sparsevb_Beta_mse","sparsevb_time"
"138",10000,0.0125,0.8,2,40,10,0.415988594788578,10.7886066174168,0.905,0.8825,10,436.632071830537,866.126802500965,0.338844816787694,0.0108312154182672,1,1.38899999999558,0.354613617081156,137,11,0.280585362673463,11.0888217432347,908.655921745814,0.3722365193155,0.0156712727886376,3.22200000000885,8,0,0.539076248465704,16.6157366704146,1278.26014056571,0.824267385387374,0.0487255116218418,248.262000000002
"139",10000,0.0125,0.8,2,40,1,0.274114086343532,17.3446767819695,0.8925,0.9825,10,2826.48761875463,5897.4625518116,0.152396204174354,0.0218424737775409,1,1.58800000000338,0.62888902932277,54,25,0.087775290819055,12.6052979588916,5364.71118534659,0.0816799804603993,0.0272977907398394,3.09500000000116,16,0,0.195936974022083,19.2475230518251,6104.11824230617,0.223317161032906,0.0785592235796513,20.5830000000133
"140",10000,0.0125,0.8,2,40,10,0.408694308173773,10.6202782660443,0.91,0.9275,10,454.162155804971,892.076165598387,0.386502802993374,0.0117635356941079,1,1.6189999999915,0.543760127327425,161,20,0.31479949835077,11.5395837328922,885.889992170013,0.402902054212658,0.0162354624998248,2.80499999999302,8,0,0.471314830327806,15.6843759349643,1165.67860027759,0.766505060980054,0.0379423657937395,69.0380000000005
"141",10000,0.0125,0.8,2,40,1,0.239295313790285,17.3595119130673,0.9075,0.9925,10,2741.12683053028,4971.61371460933,0.152576575289322,0.020744197138971,1,1.64299999999639,0.623900801497271,61,25,0.08922134447693,14.5328540812359,4516.8934508507,0.0991768195279887,0.0278570038764394,2.94599999999627,18,0,0.219227293969102,25.1192487985123,5047.87640339161,0.278767342399542,0.0874326713272813,21.2160000000003
"142",10000,0.0125,0.8,2,40,10,0.335023116999979,9.03630341030635,0.875,0.845,10,361.324174045601,758.626474594046,0.29931067679948,0.00999451341791853,1,6.47799999998824,0.28394457673942,193,20,0.336008351931689,10.0869378484899,801.46121480751,0.42839608150753,0.0160906511692502,2.46899999999732,8,0,0.491048659787375,13.9356111073955,1008.8778876192,0.798244145776164,0.0405170657791779,995.067999999999
"143",10000,0.0125,0.8,2,40,1,0.299483071315343,18.5952668324762,0.9025,0.9775,10,2828.34687223049,5770.06269671827,0.181437258205762,0.0223489563700503,1,1.58400000000256,0.58583081002411,46,31,0.0826170223813947,14.7793651657214,5546.41336473112,0.0939748032359352,0.0268099534234788,2.98099999999977,14,0,0.198757133431167,22.7269743058184,6296.50236986109,0.225494283434628,0.0882309308024521,21.971000000005
"144",10000,0.0125,0.8,2,40,10,0.439381562741892,10.4584760735664,0.9,0.91,10,390.44996558141,767.022472004956,0.378608701436606,0.0109968967019706,1,1.56499999998778,0.508698600117375,158,16,0.352638913622788,11.3421388681233,850.792344102845,0.442153523125084,0.0154531903757837,9.3179999999993,9,0,0.51564395949326,13.2341511917182,1015.66236467603,0.731020587956092,0.0356348153508347,1115.17499999999
"145",10000,0.0125,0.8,2,40,1,0.243625706506773,17.662601794559,0.905,0.995,10,3159.83863306443,6179.70608968147,0.127571278393573,0.0275000391022281,1,1.44499999999243,0.593033676413065,54,29,0.094080583109023,14.952724535575,6102.88959390939,0.101067147283163,0.0384247580523847,3.26600000000326,13,0,0.205071337360707,25.1320158308526,7036.53345262709,0.24128812716432,0.104141297720758,20.0020000000077
"146",10000,0.0125,0.8,2,40,10,0.377377050123569,10.5646105336506,0.845,0.83,10,360.828637562668,828.036242390853,0.363426904109343,0.0109377252725704,1,1.59700000000885,0.31607082799564,146,21,0.288892659305624,11.0716171065133,859.410080184301,0.387742314295233,0.0165671327812992,2.71300000000338,7,0,0.458756399438319,12.8858210816073,1119.62026919872,0.714622120319726,0.0370639156188389,1102.14700000001
"147",10000,0.0125,0.8,2,40,1,0.263176896280695,21.9192912467255,0.8925,0.9975,10,3637.9292781934,7556.56816923872,0.154734315665177,0.0300006242750715,1,1.4890000000014,0.68452985277328,39,20,0.145723773376048,21.1084107045769,7673.39255764432,0.157095117964916,0.0331684295868794,3.12200000000303,15,0,0.241018455888574,26.8550413070357,8548.54895179318,0.29944347264265,0.0876473195282874,19.8669999999984
"148",10000,0.0125,0.8,2,40,10,0.385142190719696,9.24630935202662,0.905,0.8925,10,385.681538258715,692.072508198636,0.317728732487682,0.00950633311205701,1,1.72299999999814,0.389972072741492,184,22,0.297688076086603,9.11079607943115,664.257571678177,0.335044866728499,0.0144976365785434,2.70300000000861,7,0,0.612536177564695,14.1583433480797,925.400169555602,0.876737511539332,0.0540143711600519,66.0179999999964
"149",10000,0.0125,0.8,2,40,1,0.279203311983024,18.1978766958607,0.9,0.99,10,2724.03385562525,5524.71646522111,0.158614451038191,0.0252868649793405,1,1.52700000000186,0.620100807732171,63,22,0.102913805999299,14.8471222574252,5382.23673840055,0.103218928468993,0.0345847053194041,2.79399999999441,13,0,0.196453989499745,21.9871430549529,5956.32598840139,0.213234834395516,0.0904986375001043,111.971999999994
"150",10000,0.0125,0.8,2,40,10,0.483550212221798,11.5836191945734,0.8525,0.755,10,435.782888705459,904.182188140262,0.484250768757886,0.0110830527619893,1,1.62300000000687,0.308359163735983,168,12,0.35984404800703,11.3318943230828,917.25315741484,0.497109256738577,0.0176266524135413,3.13999999999942,6,0,0.48758178819247,14.6415051686829,1125.49111190267,0.856756366836575,0.0393108746960555,67.6849999999977
"151",10000,0.0125,0.8,2,40,1,0.295866486361376,23.4433718486769,0.935,0.9975,10,3900.23590974748,6734.98866041836,0.187961616408342,0.027940196485125,1,1.57700000000477,0.716915966875969,37,24,0.1235347783179,19.8790583399401,6263.19988251454,0.141365196215289,0.0341392995390969,2.91700000000128,17,0,0.219511176947647,24.2183813336513,7052.62464987644,0.262171998884374,0.0909657987777664,1041.43799999999
